id	text	creation_time	user_loc
1043532118691844097	@tedcruz Beto is right. MARIJUANA is legal here in Canada and many states. Ted Cruz is actually worse than Trump. Trump trashed is dad and wife and he is kissing his ass. WTF. Nobody wants Cruz to win. He is done.	Sat Sep 22 16:06:59 +0000 2018	Toronto, Ontario, Canada
1043481398340800512	How legal cannabis will be packaged and advertised https://t.co/uQ0D4CGNyR via @YouTube	Sat Sep 22 12:45:26 +0000 2018	North America
1043467352124391424	@Sethrogen I have an idea how you can help raise money for SickKids Hospital in Toronto. And once weed is legal in Canada, I’m sure you’ll be allowed back in the country:) Would you like to hear it?	Sat Sep 22 11:49:38 +0000 2018	North America
1043460826521382912	@KitchenerPost After the legalization of pot, we need 2019 curriculum. 2015 curriculum is desolated. Our society changes fast.	Sat Sep 22 11:23:42 +0000 2018	Kitchener, Ontario
1043430390768250880	Legalization won’t change our rules. Our bylaws already state no smoking allowed on transit vehicles, platforms or stations whether Cannabis, tobacco or vaping https://t.co/5CGh1iTYMC	Sat Sep 22 09:22:45 +0000 2018	Toronto
1043397984614940673	When recreational cannabis becomes legal on Oct. 17, one of the few places Canadians can legally smoke will be in private homes. For renters who live in multi-dwelling buildings, where they’re allowed to light up is a bit more complicated. https://t.co/DHcoHBVrrJ via @torontostar	Sat Sep 22 07:13:59 +0000 2018	Canada
1043329013366673408	Canadian weed stocks are skyrocketing as legalization looms: But should you invest? https://t.co/PTw25Qny1o	Sat Sep 22 02:39:55 +0000 2018	Canada.
1043294194012434434	Some say cannabis stocks are a bubble like crypto was last year. Big difference folks, there’s a legit product to sell with a century of pent up demand for legal and convenient access!! #weed #crypto #stocks	Sat Sep 22 00:21:33 +0000 2018	Simcoe, Ontario
1043228218084323328	Canadian Lawyer Mag article - I said: “There’s a lot of expertise and knowledge in the illicit industry that, you know, ultimately, I think it’s best for everyone if they’re brought into the fold rather than being excluded.” https://t.co/8FBGb62dPR	Fri Sep 21 19:59:24 +0000 2018	Victoria BC
1043205500240707585	The federal government insists pot legalization will help the country snuff out crime — but internally it's wondering what will become of the fuzzy world of illegal online weed transactions. @AndyBlatchford #Cannabis https://t.co/IWaIQqaboC	Fri Sep 21 18:29:07 +0000 2018	Canada
1043161865856208897	@gabe_seabass @kimmythepooh I agree. Especially with marijuana which some are still resisting against though it helps numerous people. The impact that it has on Parkinsons alone should be evidence alone that demonizing the legalization of these drugs for medical purposes is simply dismissive.	Fri Sep 21 15:35:44 +0000 2018	Ontario Canada
1043157188154253312	Legal pot: Send us your questions | CBC Radio https://t.co/QYtzJzDSkW We’re assembling experts to answer your questions as Canada prepares to legalize cannabis.	Fri Sep 21 15:17:09 +0000 2018	Toronto
1043149473235460096	I'm just going to point to this when the idiotic fear mongering comes up regarding the impending marijuana legalization. https://t.co/kSAfVSIlhk	Fri Sep 21 14:46:29 +0000 2018	Mount Pearl, NL, Canada
1043148465889398784	Less than a month from legalization. I want to remind you all that the small garden you grew yourself whether indoor or out, organic or chemical feed.. is still illegal! In order to be in compliance you must buy government produced cannabis sight unseen. Yay!! :confused_face:	Fri Sep 21 14:42:29 +0000 2018	okanagan
1043144711467237376	@foxandfriends You're welcome to come to Canada Michael, but I hope you smoke weed, cuz we like to smoke weed up here... that's why we're so chill... &amp; nice... &amp; now that it's becoming legal, we're going to have some parties... whoohoo!!!	Fri Sep 21 14:27:34 +0000 2018	Toronto
1043124485619109889	Stats Can estimates up to $1 billion in legal cannabis sales in first three months, with illegal sales making up 24% of the market: https://t.co/y9eifH9Fpd	Fri Sep 21 13:07:12 +0000 2018	Winnipeg, MB
1043089835261657088	Drinking weed: Here&amp;#8217;s everything to know about cannabis-infused drinks https://t.co/kP6r3Sn2U8 @Hexocorp @MolsonCoors	Fri Sep 21 10:49:31 +0000 2018	Kamloops-North Thompson
1042988486188392450	2 Keep Out Migrants #Trump Wants 2 Build Wall In Sahara Desert https://t.co/NwEv8NsVFH via @politicususa Sure! He'll book k's of Span.Flamenco dncrs 2 "dance" their way down 200' of sand 4 fndtn.? PS: or he's on legal Can weed/+ thinkin The Sahara in Vegas?	Fri Sep 21 04:06:47 +0000 2018	Aurora, Ont. (n. of Toronto)
1042985805256392704	Is there not an engineering solution to separate / seal air exchange and leakage from condo units where medical marijuana is in use?Larger question what happens when use of cannabis is legal? It is quite a strong smell that many find unpleasant. #marijuananews #Ontario https://t.co/iJdQUjs7bV	Fri Sep 21 03:56:08 +0000 2018	Mississauga
1042931410762387456	Here's Why New Jersey Could Be the Next State to Legalize Weed @alternet https://t.co/D5RuVuQ3hK https://t.co/NCR8a8ASW1	Fri Sep 21 00:19:59 +0000 2018	Mississauga
1042930645037670401	@JustinTrudeau I am deeply disturbed at the legislation of marijuana. This puts us on a collision course with the USA. People will be turned back at the US border and rightly so. We already have a big problem with alcohol. We do not need legal cannabis. REPEAL	Fri Sep 21 00:16:57 +0000 2018	Pointe-Claire, Québec
1042928408035033088	@LeadersGC The absolute best. I work for the most amazing people at the Cannabis Legalization and Regulation Branch if HC.	Fri Sep 21 00:08:03 +0000 2018	Ottawa, Canada
1042916130828910592	Question for @ctvottawa . Will @ottawacity or @OttawaPolice shut down the illegal pot shops scattered all over Ottawa when Pot is legal ? Several pot shops set up illegally in residential neighborhoods and schools. Will they finally be closed ? Please answer. https://t.co/tOphkLdPS4	Thu Sep 20 23:19:16 +0000 2018	Ottawa
1042888317346299904	.@VancouverPD under fire for seizing cannabis being sold from DTES dispensary to opioid addicts run by @sarahblyth. @pivotlegal hearing concerns about the 2 officers in question - now being targeted in a poster campaign to generate official complaints. https://t.co/OrnoN0Km3G	Thu Sep 20 21:28:45 +0000 2018	CKNW Radio Vancouver
1042872459257475073	“It seems everyone and their dog is jumping headfirst into the cannabis industry, now that Canada is about to legalize it. But what if your primary expertise simply comes from the fact that you’ve smoked a lot of weed? Turns out that is a marketable skill set.” cc @bofc_canada https://t.co/9vhZYZJ6NW	Thu Sep 20 20:25:44 +0000 2018	Canada
1042862069006172161	@NoahsMama2016 Free healthcare and legal weed and no Trump lol	Thu Sep 20 19:44:27 +0000 2018	Ontario, Canada
1042851835353214976	26 Days to federal adult use legalization of cannabis in Canada! Oh my gosh!!! Who else is thrilled about these historical days! I am!! • • • :red_heart:️:herb::kiss_mark: ————-&gt;&gt;&gt; #TogetherWeGrow… https://t.co/25vAQgtT0N	Thu Sep 20 19:03:47 +0000 2018	Canada
1042788716522037248	Not specific to this share content specifically, but when I saw it it occurred to me that if opioids had received 1/100th of the attention the very idea of legal pot has received, we might not have an opioid crisis. https://t.co/zebUSQ6WjP	Thu Sep 20 14:52:58 +0000 2018	Guelph, Ontario
1042771720485195777	This is probably really rare. I've never heard of someone having a severe allergy to Cannabis, but it is a plant so it's possible. Perhaps more allergies will come to life once it's legal. https://t.co/qpjJm1bdoO	Thu Sep 20 13:45:26 +0000 2018	Dartmouth, NS
1042770191048830976	@Rad_NikkiYVR Legal marijuana and public drinking? Vancouver is going to roll over in its grave.	Thu Sep 20 13:39:21 +0000 2018	Where The Wine Tweets Are
1042591097925451778	@tomi will be interesting to see what comes of the legalization of marijuana.. I personally think exporting would be the best move for canada..	Thu Sep 20 01:47:42 +0000 2018	Calgary, Alberta
1042536621285924864	$TLRY success will provide #cannabis exposure to a larger US invesment community but may also have a positive impact on momentum towards US federal legalization. Time will tell. https://t.co/FoXqcDF8uZ	Wed Sep 19 22:11:14 +0000 2018	mobile
1042526904329232386	Most Canadian police forces tell @nationalpost they still haven't purchased the Drager DrugTest 5000 device even though we're 28 days from legalization of cannabis. Conservative leader @AndrewScheer says it's not too late to delay Bill C-45. @CKNW https://t.co/vxTtztr2L3	Wed Sep 19 21:32:37 +0000 2018	CKNW Radio Vancouver
1042507147928592384	Exploring the Corporate Canyons of Toronto. Putting capital behind the global expansion of legal cannabis. Nothing is mainstream until it’s in the mainstream of commerce. @ Toronto, Ontario https://t.co/IDjM0J4JK2	Wed Sep 19 20:14:07 +0000 2018	Oakland, CA
1042494822861295616	@JodieEmery Trudeau's dad said it best. Tell them whatever they want to hear to get elected, then DO whatever the hell you want You want legal pot? Ok, legal pot. You want election change? This is the last election under "first past the post". You want mail delivery back? I'll restore it.	Wed Sep 19 19:25:09 +0000 2018	Oakland, CA
1042434507159351296	Living our best #hotboxlife :T-Rex::collision::dashing_away:⠀ From bong to seed we have all your stoner needs :growing_heart::growing_heart::growing_heart:⠀ https://t.co/vHdccXFYH3⠀ ⠀ #getgrowing #hotboxlife #hotbox #growyourown #cannabis #legalization… https://t.co/pvuUuGQyaf	Wed Sep 19 15:25:28 +0000 2018	toronto, kensington market
1042415678970519554	About to get underway with @HaltonPolice #cannabis panel where they’ll be discussing their discourse on legalization in 28 days. @ChiefTanner says they’ve been preparing on decriminalization for nearly a year and now they’re ready. https://t.co/syLv19wt8T	Wed Sep 19 14:10:39 +0000 2018	Toronto, Ontario
1042389228238196736	@rogerfpetersen Maybe the lack of marijuana knowledge is more a reflection of lack of interest by the average citizen. Legalization is of concern only for a small segment of the population.	Wed Sep 19 12:25:33 +0000 2018	Paris, ON
1042363547613847552	Marijuana will cause problems for many when things get legal here and illegal in USA https://t.co/zvwYLG11S3	Wed Sep 19 10:43:30 +0000 2018	Toronto
1042360442247671808	Good article explaining the challenges that municipal governments will have with the legalization of cannabis. https://t.co/0xwWI7Pex5	Wed Sep 19 10:31:10 +0000 2018	Mississauga
1042295931385798656	@VJsapps @trinafraser There are many gaps in the Cannabis space which needs to be addressed quickly. The impending legalization is still creating many hiccups in all the provinces. Why is CBD an issue when medical cannabis has been legal since 2002?	Wed Sep 19 06:14:49 +0000 2018	Canada
1042253194976522245	'Monsanto of pot': How #cannabis firms are seeking to lower growing costs https://t.co/nXSNYGMgsQ #cdnpoli #legalization #marijuana	Wed Sep 19 03:25:00 +0000 2018	Toronto, Ontario
1042249946253144064	@jimjefferies @jefferiesshow I think you should come do a segment here in #ottawa when #marijuana goes legal nation wide next month! Much respect from :Canada:	Wed Sep 19 03:12:05 +0000 2018	The Vortex
1042249776392167425	With the release of Red Dead Redemption 2 and the legalization of cannabis in October, a good chunk of the population is going to get super unproductive for a couple of months.	Wed Sep 19 03:11:25 +0000 2018	Calgary, Alberta, Canada
1042239060478091264	I wish I had bought some Canadian weed stock. Prices are skyrocketing as legalization looms: But should you invest? https://t.co/gEYb3wcVVm	Wed Sep 19 02:28:50 +0000 2018	Calgary, Alberta
1042231551361114112	@YTChamber #oppsnorth is hosting a cannabis panel session right after legalization. Calgary lawyer Jenna Kirk will speak on lifetime bans on entry to the U.S. Talk about #disruption ! Whitehorse, Yukon, Oct. 23-25 Register and info.: https://t.co/PKrli7TiD6	Wed Sep 19 01:59:00 +0000 2018	Whitehorse, Yukon
936361593994018816	@tedlieu Sessions is going to have fun next year as Canada has announced legalization of marijuana. See this.. https://t.co/6swUYKXijq…	Thu Nov 30 22:29:35 +0000 2017	Whitehorse, Yukon
936359703256461312	If the Senate halt marijuana legalization, we are OVER #cdnpoli https://t.co/E33974YWV0	Thu Nov 30 22:22:04 +0000 2017	St. John's, Newfoundland and L
936334609079451648	Let’s elevate the dialogue on rural crime &amp; legal cannabis in #ableg. Hyperbolizing the effects of cannabis or blaming the NDP for a decision from the Speaker doesn’t serve Albertans. Holding them to act on public safety &amp; not moving the debate forward does. #cdnpoli #yeg #yyc	Thu Nov 30 20:42:21 +0000 2017	Alberta, Canada
936333555168399362	Alberta MLA compares Canada pot legalization to China’s communist revolution https://t.co/bsiXQojumS	Thu Nov 30 20:38:10 +0000 2017	Toronto, Ontario
936287284583788549	A new Angus Reid poll reveals that many Canadians aren’t confident their provinces will be ready for cannabis legalization on the current timeline. My story: https://t.co/o4LxsHzIKD	Thu Nov 30 17:34:18 +0000 2017	Toronto, Ontario
936282305848578049	Sounds good to me https://t.co/blqMqolS8F	Thu Nov 30 17:14:31 +0000 2017	Toronto, Ontario
936266555398045696	ND Gov rejects my Bill 26 amendment to raise age of legal access to cannabis to 21 from 18 years #ableg #ablib #yeg	Thu Nov 30 16:11:56 +0000 2017	Calgary, Alberta
936237753183989761	Great presentation on the necessity of legal cannabis consumption lounges by @abiroach of Hot Box Cafe at Justice Committee hearings. Liberal MPP on Committee says they will consider consumption lounges, that was positive. #bill174 https://t.co/TBe64iZzcq	Thu Nov 30 14:17:29 +0000 2017	Toronto, Ontario
936085474719907841	Is weed still gunna be legal in July 2018?	Thu Nov 30 04:12:23 +0000 2017	El Rodeo, Venezuela
935934737075408896	Jim Hole displays what could be a "home kit" for growing marijuana. Legalization set to happen July 1. #yeg https://t.co/jkLDD0LCmK	Wed Nov 29 18:13:24 +0000 2017	Edmonton, AB
935901559346663426	McMaster's Dr Mona Sidhu discusses #cannabinoid use in #olderadults. Can cannabis offer clinical alternative to opioids? Legalization, prescription of cannabis has been linked to reduced opioid use and overdose in Canada and Colorado. https://t.co/0ZiJx9el3N	Wed Nov 29 16:01:34 +0000 2017	Hamilton, Ontario
935706735473512453	Quebec to press Ottawa for more time, 'proper financing' to prepare for legal pot https://t.co/FuTRGoQznk	Wed Nov 29 03:07:24 +0000 2017	Montreal, Quebec
935686132750151680	Witnessing and being a part of history in the making is truly remarkable:folded_hands::hundred_points: https://t.co/8Wd0QfZgZx	Wed Nov 29 01:45:32 +0000 2017	Toronto, Canada
935681769071812608	Jen @8_oz_coffee is gearing up for legalization of cannabis. “The people who sold to the gold miners made all the money” #FGCYYC Wants to capitalize by selling the right equipment https://t.co/wkDfRTjEKt	Wed Nov 29 01:28:12 +0000 2017	Calgary, Alberta, Canada
935666669359284224	How is weed legal and not xanax	Wed Nov 29 00:28:12 +0000 2017	Canada
935663403137351680	Municipalities left to catch up with regulatory challenges of legalization of #cannabis in Canada, says @DentonsCanada Lawyer Katarzyna Silwa #businessofcannabis https://t.co/TGibhsVXcl	Wed Nov 29 00:15:13 +0000 2017	Toronto, Ontario
935659454514675712	“Beautiful chaos” is how those involved in the business of #cannabis predict the landscape will be when legalization takes hold in Canada next year. Panel discussion @DentonsCanada tonight #businessofcannabis https://t.co/pqkjh6SKLl	Tue Nov 28 23:59:32 +0000 2017	Toronto, Ontario
935583619015249920	Hey #yyc! The @cityofcalgary needs your feedback on the legalization of #cannabis. #ReportToCalgarians #bylaws https://t.co/Wgqpdth0ih https://t.co/VUj9k6SCHC	Tue Nov 28 18:58:11 +0000 2017	Calgary, AB #YYC
935576635021123585	@CannabisNews Once again, zealotry getting in the way of discussion. I support legalization. Alcohol causes far more damage than marijuana. It's not even close. What's your point?	Tue Nov 28 18:30:26 +0000 2017	Ottawa, Canada
935549743974948864	Yesterday the Cannabis Act passed third reading. Legalization 1.0 isn’t perfect, and we must continue to push for better, but Canada just took a big step in the right direction and we should be proud of that.	Tue Nov 28 16:43:35 +0000 2017	Victoria BC
935517755914174469	Legislation will legalize marijuana but they won't fix the school systems I see where their priorities are	Tue Nov 28 14:36:28 +0000 2017	Lonely street,Depressed Town
935492225596661760	@injured420 @julie1eiluj @TheDailyDopeShw @SnoopyyH1 @7redwings @JustinTrudeau I'm genuinely not sure what you're trying to say. Also, where are these legal cannabis clinics? For the fifth time, in for legalization. Your zealotry is forcing you to have an unnecessary argument.	Tue Nov 28 12:55:01 +0000 2017	Ottawa, Canada
935480885364785153	#Marijuana is one step closer to becoming legal. #BillC45 got final approval in the #HoC, and now it's off to the senate. That's where it could hit a roadblock. #Conservative senators are threatening to hold up the bill. #YourMorning https://t.co/qGAmr3sf0E	Tue Nov 28 12:09:58 +0000 2017	Canada
935381996423049216	Big news for Canada... Federally legal recreational #Cannabis passes the house... now if they… https://t.co/mgOPk325Yn	Tue Nov 28 05:37:01 +0000 2017	Venice Beach, Los Angeles
935310431945715713	Thank you @liberal_party , @NDP , Green Party leader @ElizabethMay and Conservative MP @ScottReidCPC for voting “yes” on the legalization of marijuana. Scott Reid has the courage to vote based on his constituents interests instead of party interests. #marijuana #Legalizecannabis https://t.co/vYnfBaQLMV	Tue Nov 28 00:52:38 +0000 2017	Ottawa, Ontario
935296378372280320	Federal marijuana legislation expected to clear House of Commons tonight https://t.co/xzC5GlGrCz	Mon Nov 27 23:56:48 +0000 2017	Canada
935296193768361985	#StFX’s President’s Colloquium carrying on tradition of bringing academics into residences. Tonight’s discussion: understanding the legalization of cannabis. Very timely, important and engaging topic. https://t.co/fXcolmRVxO	Mon Nov 27 23:56:04 +0000 2017	Antigonish, Nova Scotia
935204112303624196	"Cannabis has evolved so quickly that it's not keeping pace with what we've seen on the frontlines," @mverbora on using medical cannabis for the opiod crisis https://t.co/4LoOQVJVkQ #medicalcannabis #OpioidCrisis #OpioidEpidemic #opioids #canada	Mon Nov 27 17:50:10 +0000 2017	Toronto, ON
935169902285123584	Got something to say about legal weed? Give @CBCCrosstalk a call today https://t.co/w9uodyqiOw	Mon Nov 27 15:34:13 +0000 2017	NL
935154811258982401	The @CPC_HQ's agenda includes blocking the legalization if marijuana at any cost! https://t.co/SCpaUjepLO	Mon Nov 27 14:34:15 +0000 2017	ÜT: 45.487434,-74.314264
935026252011966464	In Washington state 2013 before legalization of marijuana was 38 deadly car accidents last year 75, 200% increase	Mon Nov 27 06:03:25 +0000 2017	toronto, canada
934884456720039936	Great anticipation for the Cannabis Culture argument at Supreme Court of Canada https://t.co/g4yPPPeQhJ	Sun Nov 26 20:39:58 +0000 2017	Toronto, Ontario
934803500457963521	What's going on with the bumble bee on leaving the legal weed seeds are a family mother parent for several and heart hold at or fruit kinds	Sun Nov 26 15:18:16 +0000 2017	Toronto, Ontario
934665113537097728	@RobbyDriver1960 @ChiefNeilDubord But wait! Legal pot is just as dangerous as fentanyl!	Sun Nov 26 06:08:22 +0000 2017	Vancouver, BC
934621288387067904	An Ontario college is offering a new class it says responds to the growing demand for a skilled professionals to support Canada's expanding medical marijuana industry as legalization looms. https://t.co/dGHrcNL2R9	Sun Nov 26 03:14:14 +0000 2017	Calgary, Alberta
934539168587436034	@northernqueen4 @CTVNews @JustinTrudeau “We are not condoning the use of marijuana, but I think it’s irresponsible for Mr. Kent to make that comparison," Petitpas Taylor said... Not condoning? You are about to legalize it, you half-wit. I’d say that’s a close second to “condoning”	Sat Nov 25 21:47:55 +0000 2017	Calgary, Alberta
934529924320432128	@savestacks @mgorenst @CamBattley Gray area when you are deriving cannabinoids from a legal plant like hops, and not weed. Financials soon.	Sat Nov 25 21:11:11 +0000 2017	ÜT: 43.723671,-79.234471
934525254214467584	@lovecanada2014 @bstephenmitchel @chevymo People would rather buy legal weed then back alley stuff that might be sprayed with pesticides. Also the big producers probably have economies of scale which means the legal stuff hopefully will be cheaper. But I honestly don’t know what the legal market will be like	Sat Nov 25 20:52:37 +0000 2017	Maskwacis
934519326542987264	@DasTechnoviking @bstephenmitchel @chevymo I disagree I think legalization of weed is a good policy. We don’t waste police resources on potheads. And it brings in tax dollars. As a bonus it gives people a recreational drug that is infinitely safer than alcohol. Not perfect but better. Baby steps	Sat Nov 25 20:29:04 +0000 2017	Maskwacis
934516597670100992	@bstephenmitchel @chevymo Me too. Harper was all about locking up potheads. I am not a Justin fan but his plan to legalize pot will take a lot of money away from gangs. That’s a real world Way Justin is making Canada safer Than it was under Harper	Sat Nov 25 20:18:14 +0000 2017	Maskwacis
934448665623592961	Hence the danger of legalized marijuana for access by teenagers...Colorado experienced a five fold increase in teenage emergency room visits following legalization. https://t.co/rX5Sh3UzV9	Sat Nov 25 15:48:17 +0000 2017	Saskatchewan, Canada
934431003359068161	Given the upcoming marijuana legalization in Canada, I had a different idea of what Instant Pot might be. Now that I read the article I’m reminded that I am curious to try cooking with one. https://t.co/BS7csSNi0D	Sat Nov 25 14:38:06 +0000 2017	Victoria, British Columbia
934281959395622914	First Nations in B.C. hope that the legalization of cannabis can bring economic development and opportunity to their communities https://t.co/BP4cfO5VNT @StartUpCanada @TEDTalks @CNBCnow @GovCanHealth @fnha @TEDMED @yukongov #bchc #cdnhealth #MentalHealthAwareness #hcsm https://t.co/xAUON196KV	Sat Nov 25 04:45:51 +0000 2017	Vancouver, BC, Canada
934246144720363520	With all the taxes &amp; stupid costly means of distribution govts are planning to inflict on the legal weed biz there’s no risk the illegal weed industry will go out of biz. https://t.co/D3K4B32VW4	Sat Nov 25 02:23:33 +0000 2017	Canada
934193561062559750	@DailyCaller You can all come to Canada... Weed will be legal as of July 1st 2018! :maple_leaf::victory_hand_medium-light_skin_tone:	Fri Nov 24 22:54:36 +0000 2017	Montreal, Canada
934117870308507648	The @CPC_HQ is going to need to take a long hard look at itself. Buck up buddy, legalization is happening and it's not anywhere close to as dangerous as fentanyl. #getreal https://t.co/NvkORyQAHN	Fri Nov 24 17:53:50 +0000 2017	Treaty 1 Territory / Winnipeg, Manitoba
934112162032709632	@BobSaroya Are you a user of our legal drug, alcohol? Yes, alcohol is a drug. An extremely harmful drug. A normalized drug that kills scores of Canadians every year. Far more dangerous than cannabis. #cdnpoli	Fri Nov 24 17:31:09 +0000 2017	Calgary
934111858671390720	Cons. Deltell calls legalization of recreational cannabis a tragedy #BillC45	Fri Nov 24 17:29:56 +0000 2017	Charlottetown, PEI
934098402836647942	Canada is more preoccupied with the legalization of marijuana and decriminalization of all drugs. Farmers be damned. Justin Trudeau is working towards reelection, and this is what his voter base cares about. https://t.co/USs5y4QKm5	Fri Nov 24 16:36:28 +0000 2017	Toronto, Ontario
934040253978914816	@chamber_m @SaveCalgary @kenthehr This is a time machine view from when after cannabis is legal? https://t.co/yeyMfwkLPW	Fri Nov 24 12:45:24 +0000 2017	Calgary
934038821036945408	Canada is about to legalize cannabis &amp; will be introducing new “official clocks” https://t.co/jXZKnrxaUm	Fri Nov 24 12:39:43 +0000 2017	Calgary
933884219750780935	The @ylc_jlc has led the @liberal_party toward progressive policies for decades; from marijuana legalization, marriage equality, death with dignity, and blood donation policies. Lets keep the streak going! Don't forget to vote!! #LPC @YLC_NL https://t.co/0bioqzNDTn	Fri Nov 24 02:25:23 +0000 2017	Newfoundland and Labrador
933865890717712385	A riveting lecture from the one and only @ehyshka abt the #publichealth perspective of #cannabis legalization: prevention, #harmreduction, treatment. Lecture will be posted tmrw. #SDOH @UAlbertaSPH #thisispublichealth https://t.co/QS014ClBya	Fri Nov 24 01:12:33 +0000 2017	Edmonton, Alberta
933859611546877952	Rly the legalization of cannabis puts all #cdnpoli in a conundrum: do they admit to breaking the law or do they make decisions on smtg they know nothing abt. Guess #nlpoli chose the latter..	Fri Nov 24 00:47:36 +0000 2017	St. John's, Newfoundland and L
933827136921550848	#cdnpoli @RalphGoodale must be smoking @JustinTrudeau s soon to be legal weed if he thinks any sane Cdn believes the bs he is spouting on the show	Thu Nov 23 22:38:33 +0000 2017	Russell, Ontario Canada
933819716619075584	When weed becomes legal, I think I'm gonna start buying it from sketchy dealers on street corners, just to keep some excitement in my life	Thu Nov 23 22:09:04 +0000 2017	Russell, Ontario Canada
933809853696442375	This lady at the bus stop wouldn't stop ranting to me about how unfair marijuana legalization is someone please kill me	Thu Nov 23 21:29:53 +0000 2017	Jötunheim Minor
933798852854992896	Cities across Canada facing challenges, as they prepare for pot legalization - NEWS 1130 https://t.co/Ne0nK4tOhF	Thu Nov 23 20:46:10 +0000 2017	ÜT: 49.900188,-97.137134
933782589592109056	Cannabis Culture’s intervention at the Supreme Court of Canada is covered on Global TV news. “Will a Supreme Court case end provinces’ pot monopolies before legal stores even open?” https://t.co/s0KiFvggmb	Thu Nov 23 19:41:32 +0000 2017	Toronto, Ontario
933777241812631554	@SenDPatterson thanks for the great meeting on @FCM_online priorities like affordable housing, Phase 2 infrastructure and safe and effective cannabis legalization. @madinuk #northernadvocate https://t.co/IJQPUJ8myu	Thu Nov 23 19:20:17 +0000 2017	Ottawa, Canada
933767893245870080	*Toronto News talkin about how weed is legal now* my stepdad to my mom: Marijuana's legal in Toronto now!!! my mom from the kitchen: oh my god! no why?!!!? me in the bathroom: geeking so hard not knowing why I found this so funny	Thu Nov 23 18:43:08 +0000 2017	dmv
933763148162715654	Can we stop reporting on people’s “concerns” about legal pot when they’re really just whining about not making money off it?	Thu Nov 23 18:24:17 +0000 2017	Ottawa, Ontario, Canada
933752094800060416	Proudly Supporting this case :Canada:Will a Supreme Court case end provinces&amp;#8217; pot monopolies before legal stores even open? https://t.co/ccY74EqEK3	Thu Nov 23 17:40:22 +0000 2017	Vancouver BC Canada
933751576660979712	Will a Supreme Court case end provinces’ pot monopolies before legal stores even open? https://t.co/FIeGlJ9fvE	Thu Nov 23 17:38:18 +0000 2017	Montréal, QC
933731847837806593	Revenues from marijuana legalization for NL are estimated at $28-40 million per year but Osbourne says, out of that, will come the cost to government. @VOCMNEWS	Thu Nov 23 16:19:55 +0000 2017	NL Canada
933715961567309824	Survey says legal age for marijuana should be 19, zero tolerance for drivers and mix of gov’t and private retailers.	Thu Nov 23 15:16:47 +0000 2017	Regina, Saskatchewan
933525633233248256	Updated: Legal pot could see justice costs climb, not drop, Alberta premier says via @CdnPress https://t.co/4arFuT6ogj #cdnpoli #cdnhealth	Thu Nov 23 02:40:29 +0000 2017	Ottawa
933483814600495105	Proposed #C45 regulations help solidify continued medical #cannabis access. Thanks @GovCanHealth incl. the Legalization Secretariat and OMC teams for your hard work and continued consultation with patients. Looking forward to continued conversations. https://t.co/i5LSOrpxKg	Wed Nov 22 23:54:19 +0000 2017	Waterloo, Ontario
933462712708841473	@policy_school Cannabis Policy presentation, moderated by @jengerson was very informative; great opportunity to hear lessons learned from Colorado &amp; understand impact legalization will have on private industry, esp O&amp;G #ableg #ohs	Wed Nov 22 22:30:28 +0000 2017	Treaty 7, Alberta
933452220124749824	Cannabis Culture at Supreme Court of Canada case on state-run alcohol monopolies would likely impact provinces’ legal pot plans https://t.co/aOwsoMyN6T via @torontostar	Wed Nov 22 21:48:46 +0000 2017	Toronto, Ontario
933415240301150211	Canada Might Still Let People With Prior Drug Convictions Work In The Legal Weed Business https://t.co/b60r9vmhG7	Wed Nov 22 19:21:49 +0000 2017	Toronto/Ottawa
933381894372147200	@CanBorder will it still be a crime to be in posession of marijuana at a border crossing after legislation to legalize it ?	Wed Nov 22 17:09:19 +0000 2017	Bayview Woods-Steeles, Toronto
933380288851226624	Canada proposes health warnings, child-proof packs for legal pot sales https://t.co/Ke4ymOH6t4 #Cannabis #pharmacy #hcsm	Wed Nov 22 17:02:56 +0000 2017	Vancouver, BC, Canada
933127342678884353	I now understand the #yeg bike lanes. I was foresight because when #marijuana is legal that is the only way we can get around legally @JustinTrudeau #cdnpoli #idiots	Wed Nov 22 00:17:49 +0000 2017	Edmonton Canada
933082137108140032	Health Min Ginette Petitpas Taylor proposes pot regulations for “a diverse, competitive and legal industry” that cuts out violent criminals from cultivation https://t.co/f44nNU9F7i #wfp with @sol_israel https://t.co/5nWYaMbeMY	Tue Nov 21 21:18:11 +0000 2017	Ottawa, Ontario
933075800743542785	Kudos to Chris Bittle Liberal MLA from St Catherines Ontario speaking today in the House of Commons in support of C-45 Cannabis Legalization. A future leader with a bright political future. #canpoli #c-45	Tue Nov 21 20:53:01 +0000 2017	Innisfil, Ontario
933061174903521280	While we remain of the view that the federal deadline for cannabis legalization is too short, we are preparing for July of 2018. #MBThrone17 #mbpoli	Tue Nov 21 19:54:54 +0000 2017	Carman
933061063691485184	While we remain of the view that the federal deadline for cannabis legalization is too short, we are preparing for July of 2018. #MBThrone17 #mbpoli	Tue Nov 21 19:54:27 +0000 2017	Winnipeg, MB
933042103709560832	Ryerson student who sells pot to first-year students in residence said he thinks more people will start going to individual dealers once marijuana is legalized next summer: https://t.co/UP4YTdipfq	Tue Nov 21 18:39:07 +0000 2017	Toronto, Ontario
